execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos
exec_syn_001007,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5811,2026-08-02T12:16:02.189Z,2026-08-02T12:16:08.000Z,2026-08-02T12:16:08.447Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.811,8.667680,12,0,0.000000,-1.000000,0.000000,1.000000
exec_syn_001008,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,5427,2026-08-02T15:33:06.573Z,2026-08-02T15:33:12.000Z,2026-08-02T15:33:12.963Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.427,8.599326,15,0,-0.707107,-0.707107,0.000000,1.000000
exec_syn_001009,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13081,2026-08-03T17:54:12.919Z,2026-08-03T17:54:26.000Z,2026-08-03T17:54:26.308Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.081,9.478993,17,1,-0.965926,-0.258819,0.781831,0.623490
exec_syn_001010,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,failure,HOST_UNAVAILABLE,4410,2026-08-03T10:03:06.590Z,2026-08-03T10:03:11.000Z,2026-08-03T10:03:11.920Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.410,8.391857,10,1,0.500000,-0.866025,0.781831,0.623490
exec_syn_001011,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5007,2026-08-03T15:07:57.993Z,2026-08-03T15:08:03.000Z,2026-08-03T15:08:03.726Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.007,8.518792,15,1,-0.707107,-0.707107,0.781831,0.623490
exec_syn_001012,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,3555,2026-08-03T17:48:44.445Z,2026-08-03T17:48:48.000Z,2026-08-03T17:48:48.463Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.555,8.176392,17,1,-0.965926,-0.258819,0.781831,0.623490
exec_syn_001013,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,40598,2026-08-03T08:12:33.402Z,2026-08-03T08:13:14.000Z,2026-08-03T08:13:14.960Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,40.598,10.611499,8,1,0.866025,-0.500000,0.781831,0.623490
exec_syn_001014,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,29437,2026-08-03T17:40:11.563Z,2026-08-03T17:40:41.000Z,2026-08-03T17:40:41.514Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,29.437,10.290042,17,1,-0.965926,-0.258819,0.781831,0.623490
exec_syn_001015,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13277,2026-08-03T11:04:05.723Z,2026-08-03T11:04:19.000Z,2026-08-03T11:04:20.011Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.277,9.493864,11,1,0.258819,-0.965926,0.781831,0.623490
exec_syn_001016,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11111,2026-08-03T13:32:21.889Z,2026-08-03T13:32:33.000Z,2026-08-03T13:32:34.227Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.111,9.315781,13,1,-0.258819,-0.965926,0.781831,0.623490
exec_syn_001017,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,2380,2026-08-03T15:50:28.620Z,2026-08-03T15:50:31.000Z,2026-08-03T15:50:32.141Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_drop,2.380,7.775276,15,1,-0.707107,-0.707107,0.781831,0.623490
exec_syn_001018,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13631,2026-08-03T13:55:08.369Z,2026-08-03T13:55:22.000Z,2026-08-03T13:55:22.770Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.631,9.520175,13,1,-0.258819,-0.965926,0.781831,0.623490
exec_syn_001019,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,12789,2026-08-03T13:45:46.211Z,2026-08-03T13:45:59.000Z,2026-08-03T13:45:59.471Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.789,9.456419,13,1,-0.258819,-0.965926,0.781831,0.623490
exec_syn_001020,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3430,2026-08-03T14:55:35.570Z,2026-08-03T14:55:39.000Z,2026-08-03T14:55:39.931Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.430,8.140607,14,1,-0.500000,-0.866025,0.781831,0.623490
exec_syn_001021,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4088,2026-08-03T09:48:17.912Z,2026-08-03T09:48:22.000Z,2026-08-03T09:48:23.495Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.088,8.316056,9,1,0.707107,-0.707107,0.781831,0.623490
exec_syn_001022,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15298,2026-08-03T13:53:47.702Z,2026-08-03T13:54:03.000Z,2026-08-03T13:54:03.544Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.298,9.635543,13,1,-0.258819,-0.965926,0.781831,0.623490
exec_syn_001023,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4758,2026-08-03T13:53:17.242Z,2026-08-03T13:53:22.000Z,2026-08-03T13:53:22.315Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.758,8.467793,13,1,-0.258819,-0.965926,0.781831,0.623490
exec_syn_001024,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,12357,2026-08-03T15:38:43.643Z,2026-08-03T15:38:56.000Z,2026-08-03T15:38:56.793Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.357,9.422059,15,1,-0.707107,-0.707107,0.781831,0.623490
exec_syn_001025,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3772,2026-08-04T17:39:28.228Z,2026-08-04T17:39:32.000Z,2026-08-04T17:39:33.064Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.772,8.235626,17,2,-0.965926,-0.258819,0.974928,-0.222521
exec_syn_001026,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16251,2026-08-04T09:47:35.749Z,2026-08-04T09:47:52.000Z,2026-08-04T09:47:53.394Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.251,9.695971,9,2,0.707107,-0.707107,0.974928,-0.222521
exec_syn_001027,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4681,2026-08-04T14:39:41.319Z,2026-08-04T14:39:46.000Z,2026-08-04T14:39:46.463Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.681,8.451481,14,2,-0.500000,-0.866025,0.974928,-0.222521
exec_syn_001028,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,18323,2026-08-04T13:26:34.677Z,2026-08-04T13:26:53.000Z,2026-08-04T13:26:53.664Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.323,9.815967,13,2,-0.258819,-0.965926,0.974928,-0.222521
exec_syn_001029,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,62036,2026-08-04T16:04:51.964Z,2026-08-04T16:05:54.000Z,2026-08-04T16:05:55.254Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,62.036,11.035486,16,2,-0.866025,-0.500000,0.974928,-0.222521
exec_syn_001030,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3193,2026-08-04T13:10:44.807Z,2026-08-04T13:10:48.000Z,2026-08-04T13:10:48.496Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.193,8.069029,13,2,-0.258819,-0.965926,0.974928,-0.222521
exec_syn_001031,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,56178,2026-08-04T10:13:56.822Z,2026-08-04T10:14:53.000Z,2026-08-04T10:14:53.832Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,56.178,10.936298,10,2,0.500000,-0.866025,0.974928,-0.222521
exec_syn_001032,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14418,2026-08-04T11:56:09.582Z,2026-08-04T11:56:24.000Z,2026-08-04T11:56:24.258Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.418,9.576302,11,2,0.258819,-0.965926,0.974928,-0.222521
exec_syn_001033,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9979,2026-08-04T10:18:25.021Z,2026-08-04T10:18:35.000Z,2026-08-04T10:18:35.626Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.979,9.208338,10,2,0.500000,-0.866025,0.974928,-0.222521
exec_syn_001034,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,8084,2026-08-04T14:04:00.916Z,2026-08-04T14:04:09.000Z,2026-08-04T14:04:09.913Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,8.084,8.997766,14,2,-0.500000,-0.866025,0.974928,-0.222521
exec_syn_001035,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14622,2026-08-04T17:57:21.378Z,2026-08-04T17:57:36.000Z,2026-08-04T17:57:36.928Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.622,9.590351,17,2,-0.965926,-0.258819,0.974928,-0.222521
exec_syn_001036,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14470,2026-08-04T08:01:53.530Z,2026-08-04T08:02:08.000Z,2026-08-04T08:02:09.341Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.470,9.579902,8,2,0.866025,-0.500000,0.974928,-0.222521
exec_syn_001037,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4750,2026-08-04T09:04:50.250Z,2026-08-04T09:04:55.000Z,2026-08-04T09:04:55.644Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.750,8.466110,9,2,0.707107,-0.707107,0.974928,-0.222521
exec_syn_001038,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3759,2026-08-04T17:11:15.241Z,2026-08-04T17:11:19.000Z,2026-08-04T17:11:19.920Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.759,8.232174,17,2,-0.965926,-0.258819,0.974928,-0.222521
exec_syn_001039,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9530,2026-08-04T11:50:45.470Z,2026-08-04T11:50:55.000Z,2026-08-04T11:50:55.587Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.530,9.162305,11,2,0.258819,-0.965926,0.974928,-0.222521
exec_syn_001040,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,15205,2026-08-04T12:34:17.795Z,2026-08-04T12:34:33.000Z,2026-08-04T12:34:33.855Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,15.205,9.629445,12,2,0.000000,-1.000000,0.974928,-0.222521
exec_syn_001041,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,15382,2026-08-05T09:33:45.618Z,2026-08-05T09:34:01.000Z,2026-08-05T09:34:01.550Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,15.382,9.641018,9,3,0.707107,-0.707107,0.433884,-0.900969
exec_syn_001042,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12075,2026-08-05T17:31:03.925Z,2026-08-05T17:31:16.000Z,2026-08-05T17:31:17.334Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.075,9.398975,17,3,-0.965926,-0.258819,0.433884,-0.900969
exec_syn_001043,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4238,2026-08-05T15:29:07.762Z,2026-08-05T15:29:12.000Z,2026-08-05T15:29:12.700Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.238,8.352083,15,3,-0.707107,-0.707107,0.433884,-0.900969
exec_syn_001044,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11290,2026-08-05T17:41:17.710Z,2026-08-05T17:41:29.000Z,2026-08-05T17:41:30.259Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.290,9.331761,17,3,-0.965926,-0.258819,0.433884,-0.900969
exec_syn_001045,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12010,2026-08-05T16:38:14.990Z,2026-08-05T16:38:27.000Z,2026-08-05T16:38:28.270Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.010,9.393578,16,3,-0.866025,-0.500000,0.433884,-0.900969
exec_syn_001046,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10933,2026-08-05T09:31:29.067Z,2026-08-05T09:31:40.000Z,2026-08-05T09:31:41.227Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.933,9.299632,9,3,0.707107,-0.707107,0.433884,-0.900969
exec_syn_001047,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,18883,2026-08-05T12:26:56.117Z,2026-08-05T12:27:15.000Z,2026-08-05T12:27:15.702Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.883,9.846070,12,3,0.000000,-1.000000,0.433884,-0.900969
exec_syn_001048,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3673,2026-08-05T13:49:49.327Z,2026-08-05T13:49:53.000Z,2026-08-05T13:49:53.774Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.673,8.209036,13,3,-0.258819,-0.965926,0.433884,-0.900969
exec_syn_001049,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4953,2026-08-05T11:53:39.047Z,2026-08-05T11:53:44.000Z,2026-08-05T11:53:45.306Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.953,8.507951,11,3,0.258819,-0.965926,0.433884,-0.900969
exec_syn_001050,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,51660,2026-08-05T12:49:01.340Z,2026-08-05T12:49:53.000Z,2026-08-05T12:49:54.008Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,51.660,10.852458,12,3,0.000000,-1.000000,0.433884,-0.900969
exec_syn_001051,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5846,2026-08-05T13:56:28.154Z,2026-08-05T13:56:34.000Z,2026-08-05T13:56:34.470Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.846,8.673684,13,3,-0.258819,-0.965926,0.433884,-0.900969
exec_syn_001052,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9747,2026-08-05T13:57:29.253Z,2026-08-05T13:57:39.000Z,2026-08-05T13:57:40.256Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.747,9.184817,13,3,-0.258819,-0.965926,0.433884,-0.900969
exec_syn_001053,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,5744,2026-08-05T15:52:39.256Z,2026-08-05T15:52:45.000Z,2026-08-05T15:52:45.602Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.744,8.656085,15,3,-0.707107,-0.707107,0.433884,-0.900969
exec_syn_001054,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13257,2026-08-05T15:22:50.743Z,2026-08-05T15:23:04.000Z,2026-08-05T15:23:05.499Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.257,9.492356,15,3,-0.707107,-0.707107,0.433884,-0.900969
exec_syn_001055,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13237,2026-08-05T09:31:46.763Z,2026-08-05T09:32:00.000Z,2026-08-05T09:32:01.440Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.237,9.490847,9,3,0.707107,-0.707107,0.433884,-0.900969
exec_syn_001056,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18210,2026-08-05T11:41:51.790Z,2026-08-05T11:42:10.000Z,2026-08-05T11:42:10.342Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.210,9.809781,11,3,0.258819,-0.965926,0.433884,-0.900969
exec_syn_001057,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3200,2026-08-06T15:10:00.800Z,2026-08-06T15:10:04.000Z,2026-08-06T15:10:04.651Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.200,8.071219,15,4,-0.707107,-0.707107,-0.433884,-0.900969
exec_syn_001058,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15938,2026-08-06T15:53:00.062Z,2026-08-06T15:53:16.000Z,2026-08-06T15:53:17.418Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.938,9.676524,15,4,-0.707107,-0.707107,-0.433884,-0.900969
exec_syn_001059,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10725,2026-08-06T11:44:47.275Z,2026-08-06T11:44:58.000Z,2026-08-06T11:44:58.489Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.725,9.280426,11,4,0.258819,-0.965926,-0.433884,-0.900969
exec_syn_001060,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14352,2026-08-06T09:13:45.648Z,2026-08-06T09:14:00.000Z,2026-08-06T09:14:01.006Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.352,9.571714,9,4,0.707107,-0.707107,-0.433884,-0.900969
exec_syn_001061,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,17555,2026-08-06T15:06:52.445Z,2026-08-06T15:07:10.000Z,2026-08-06T15:07:10.896Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.555,9.773151,15,4,-0.707107,-0.707107,-0.433884,-0.900969
exec_syn_001062,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12951,2026-08-06T11:29:40.049Z,2026-08-06T11:29:53.000Z,2026-08-06T11:29:53.518Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.951,9.469005,11,4,0.258819,-0.965926,-0.433884,-0.900969
exec_syn_001063,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5448,2026-08-06T10:37:16.552Z,2026-08-06T10:37:22.000Z,2026-08-06T10:37:23.396Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.448,8.603187,10,4,0.500000,-0.866025,-0.433884,-0.900969
exec_syn_001064,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4375,2026-08-06T08:54:18.625Z,2026-08-06T08:54:23.000Z,2026-08-06T08:54:23.491Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.375,8.383890,8,4,0.866025,-0.500000,-0.433884,-0.900969
exec_syn_001065,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,2915,2026-08-06T14:51:14.085Z,2026-08-06T14:51:17.000Z,2026-08-06T14:51:18.338Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,2.915,7.977968,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_001066,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9175,2026-08-06T14:21:47.825Z,2026-08-06T14:21:57.000Z,2026-08-06T14:21:57.839Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.175,9.124347,14,4,-0.500000,-0.866025,-0.433884,-0.900969
exec_syn_001067,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4403,2026-08-06T10:33:58.597Z,2026-08-06T10:34:03.000Z,2026-08-06T10:34:04.091Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.403,8.390268,10,4,0.500000,-0.866025,-0.433884,-0.900969
exec_syn_001068,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9327,2026-08-06T11:23:29.673Z,2026-08-06T11:23:39.000Z,2026-08-06T11:23:39.396Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.327,9.140776,11,4,0.258819,-0.965926,-0.433884,-0.900969
exec_syn_001069,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4402,2026-08-06T13:13:57.598Z,2026-08-06T13:14:02.000Z,2026-08-06T13:14:03.440Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.402,8.390041,13,4,-0.258819,-0.965926,-0.433884,-0.900969
exec_syn_001070,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4188,2026-08-06T12:50:38.812Z,2026-08-06T12:50:43.000Z,2026-08-06T12:50:43.795Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.188,8.340217,12,4,0.000000,-1.000000,-0.433884,-0.900969
exec_syn_001071,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,8888,2026-08-06T16:38:05.112Z,2026-08-06T16:38:14.000Z,2026-08-06T16:38:14.771Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.888,9.092570,16,4,-0.866025,-0.500000,-0.433884,-0.900969
exec_syn_001072,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5343,2026-08-06T16:56:01.657Z,2026-08-06T16:56:07.000Z,2026-08-06T16:56:07.426Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.343,8.583730,16,4,-0.866025,-0.500000,-0.433884,-0.900969
exec_syn_001073,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10972,2026-08-07T14:36:17.028Z,2026-08-07T14:36:28.000Z,2026-08-07T14:36:28.715Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.972,9.303193,14,5,-0.500000,-0.866025,-0.974928,-0.222521
exec_syn_001074,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,failure,VALIDATION_FAILED,5098,2026-08-07T08:50:26.902Z,2026-08-07T08:50:32.000Z,2026-08-07T08:50:32.884Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.098,8.536800,8,5,0.866025,-0.500000,-0.974928,-0.222521
exec_syn_001075,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3626,2026-08-07T14:10:29.374Z,2026-08-07T14:10:33.000Z,2026-08-07T14:10:34.292Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.626,8.196161,14,5,-0.500000,-0.866025,-0.974928,-0.222521
