execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,model_id,anomaly_score,anomaly_threshold,is_anomaly,severity,baseline_mad_flag
exec_syn_001399,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,2954,2026-08-27T14:40:16.046Z,2026-08-27T14:40:19.000Z,2026-08-27T14:40:20.045Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,2.954,7.991254,14,4,-0.500000,-0.866025,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.514423,0.588939,false,low,false
exec_syn_001402,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3662,2026-08-27T14:48:21.338Z,2026-08-27T14:48:25.000Z,2026-08-27T14:48:26.332Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.662,8.206038,14,4,-0.500000,-0.866025,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.426647,0.588939,false,low,false
exec_syn_001400,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3601,2026-08-27T15:55:18.399Z,2026-08-27T15:55:22.000Z,2026-08-27T15:55:22.978Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.601,8.189245,15,4,-0.707107,-0.707107,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.427168,0.588939,false,low,false
exec_syn_001403,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4331,2026-08-27T16:05:49.669Z,2026-08-27T16:05:54.000Z,2026-08-27T16:05:54.323Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.331,8.373785,16,4,-0.866025,-0.500000,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.392211,0.588939,false,low,false
exec_syn_001404,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3406,2026-08-27T16:51:23.594Z,2026-08-27T16:51:27.000Z,2026-08-27T16:51:27.432Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.406,8.133587,16,4,-0.866025,-0.500000,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.434935,0.588939,false,low,false
exec_syn_001394,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3891,2026-08-27T17:55:36.109Z,2026-08-27T17:55:40.000Z,2026-08-27T17:55:40.343Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.891,8.266678,17,4,-0.965926,-0.258819,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.394501,0.588939,false,low,false
exec_syn_001407,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3373,2026-08-27T17:58:07.627Z,2026-08-27T17:58:11.000Z,2026-08-27T17:58:12.078Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.373,8.123854,17,4,-0.965926,-0.258819,-0.433884,-0.900969,clean-vector-pro__CLEAN ART,0.439732,0.588939,false,low,false
exec_syn_001414,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,15523,2026-08-28T08:04:50.477Z,2026-08-28T08:05:06.000Z,2026-08-28T08:05:06.874Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,15.523,9.650142,8,5,0.866025,-0.500000,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.605311,0.588939,true,low,true
exec_syn_001423,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,694,2026-08-28T08:44:21.306Z,2026-08-28T08:44:22.000Z,2026-08-28T08:44:23.253Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_drop,0.694,6.543912,8,5,0.866025,-0.500000,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.793230,0.588939,true,critical,true
exec_syn_001415,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3889,2026-08-28T09:08:15.111Z,2026-08-28T09:08:19.000Z,2026-08-28T09:08:19.476Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.889,8.266164,9,5,0.707107,-0.707107,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.394198,0.588939,false,low,false
exec_syn_001422,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4089,2026-08-28T10:18:12.911Z,2026-08-28T10:18:17.000Z,2026-08-28T10:18:17.695Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.089,8.316300,10,5,0.500000,-0.866025,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.394180,0.588939,false,low,false
exec_syn_001417,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4645,2026-08-28T11:35:43.355Z,2026-08-28T11:35:48.000Z,2026-08-28T11:35:48.855Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.645,8.443762,11,5,0.258819,-0.965926,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.400319,0.588939,false,low,false
exec_syn_001419,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,4251,2026-08-28T13:46:14.749Z,2026-08-28T13:46:19.000Z,2026-08-28T13:46:19.992Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.251,8.355145,13,5,-0.258819,-0.965926,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.387139,0.588939,false,low,false
exec_syn_001411,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,3997,2026-08-28T14:08:42.003Z,2026-08-28T14:08:46.000Z,2026-08-28T14:08:46.257Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.997,8.293550,14,5,-0.500000,-0.866025,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.388709,0.588939,false,low,false
exec_syn_001424,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3855,2026-08-28T15:10:29.145Z,2026-08-28T15:10:33.000Z,2026-08-28T15:10:33.781Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.855,8.257386,15,5,-0.707107,-0.707107,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.394773,0.588939,false,low,false
exec_syn_001420,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4097,2026-08-28T17:32:16.903Z,2026-08-28T17:32:21.000Z,2026-08-28T17:32:22.023Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.097,8.318254,17,5,-0.965926,-0.258819,-0.974928,-0.222521,clean-vector-pro__CLEAN ART,0.392487,0.588939,false,low,false
exec_syn_001426,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,3156,2026-08-29T10:05:06.844Z,2026-08-29T10:05:10.000Z,2026-08-29T10:05:10.614Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,3.156,8.057377,10,6,0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.461660,0.588939,false,low,false
exec_syn_001438,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,6469,2026-08-29T10:07:22.531Z,2026-08-29T10:07:29.000Z,2026-08-29T10:07:29.852Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,6.469,8.774931,10,6,0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.477624,0.588939,false,low,false
exec_syn_001431,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,failure,DOCUMENT_UNAVAILABLE,4332,2026-08-29T10:14:12.668Z,2026-08-29T10:14:17.000Z,2026-08-29T10:14:17.448Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.332,8.374015,10,6,0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.392211,0.588939,false,low,false
exec_syn_001428,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4468,2026-08-29T10:31:44.532Z,2026-08-29T10:31:49.000Z,2026-08-29T10:31:49.848Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.468,8.404920,10,6,0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.397257,0.588939,false,low,false
exec_syn_001436,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,clean-vector-pro,3.6.0,CLEAN ART,success,,5120,2026-08-29T10:36:53.880Z,2026-08-29T10:36:59.000Z,2026-08-29T10:36:59.331Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,5.120,8.541105,10,6,0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.409289,0.588939,false,low,false
exec_syn_001429,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3868,2026-08-29T12:25:22.132Z,2026-08-29T12:25:26.000Z,2026-08-29T12:25:27.484Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.868,8.260751,12,6,0.000000,-1.000000,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.392075,0.588939,false,low,false
exec_syn_001432,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,clean-vector-pro,3.6.0,CLEAN ART,success,,4895,2026-08-29T12:38:58.105Z,2026-08-29T12:39:03.000Z,2026-08-29T12:39:04.380Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.895,8.496174,12,6,0.000000,-1.000000,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.410424,0.588939,false,low,false
exec_syn_001433,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,3456,2026-08-29T12:53:38.544Z,2026-08-29T12:53:42.000Z,2026-08-29T12:53:43.031Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,3.456,8.148156,12,6,0.000000,-1.000000,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.433099,0.588939,false,low,false
exec_syn_001427,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,clean-vector-pro,3.6.0,CLEAN ART,success,,4677,2026-08-29T14:30:41.323Z,2026-08-29T14:30:46.000Z,2026-08-29T14:30:46.915Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,4.677,8.450626,14,6,-0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.400154,0.588939,false,low,false
exec_syn_001434,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,clean-vector-pro,3.6.0,CLEAN ART,success,,4433,2026-08-29T14:34:23.567Z,2026-08-29T14:34:28.000Z,2026-08-29T14:34:28.540Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,4.433,8.397057,14,6,-0.500000,-0.866025,-0.781831,0.623490,clean-vector-pro__CLEAN ART,0.397701,0.588939,false,low,false
exec_syn_001019,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,12789,2026-08-03T13:45:46.211Z,2026-08-03T13:45:59.000Z,2026-08-03T13:45:59.471Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.789,9.456419,13,1,-0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.397792,0.603987,false,low,false
exec_syn_001022,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15298,2026-08-03T13:53:47.702Z,2026-08-03T13:54:03.000Z,2026-08-03T13:54:03.544Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.298,9.635543,13,1,-0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.448751,0.603987,false,low,false
exec_syn_001018,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13631,2026-08-03T13:55:08.369Z,2026-08-03T13:55:22.000Z,2026-08-03T13:55:22.770Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.631,9.520175,13,1,-0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.403712,0.603987,false,low,false
exec_syn_001024,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,12357,2026-08-03T15:38:43.643Z,2026-08-03T15:38:56.000Z,2026-08-03T15:38:56.793Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.357,9.422059,15,1,-0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.393133,0.603987,false,low,false
exec_syn_001017,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,2380,2026-08-03T15:50:28.620Z,2026-08-03T15:50:31.000Z,2026-08-03T15:50:32.141Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_drop,2.380,7.775276,15,1,-0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.809763,0.603987,true,critical,true
exec_syn_001014,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,29437,2026-08-03T17:40:11.563Z,2026-08-03T17:40:41.000Z,2026-08-03T17:40:41.514Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,29.437,10.290042,17,1,-0.965926,-0.258819,0.781831,0.623490,sepmaker-pro__Apply,0.648334,0.603987,true,medium,true
exec_syn_001009,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13081,2026-08-03T17:54:12.919Z,2026-08-03T17:54:26.000Z,2026-08-03T17:54:26.308Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.081,9.478993,17,1,-0.965926,-0.258819,0.781831,0.623490,sepmaker-pro__Apply,0.397000,0.603987,false,low,false
exec_syn_001036,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14470,2026-08-04T08:01:53.530Z,2026-08-04T08:02:08.000Z,2026-08-04T08:02:09.341Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.470,9.579902,8,2,0.866025,-0.500000,0.974928,-0.222521,sepmaker-pro__Apply,0.419490,0.603987,false,low,false
exec_syn_001026,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16251,2026-08-04T09:47:35.749Z,2026-08-04T09:47:52.000Z,2026-08-04T09:47:53.394Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.251,9.695971,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.467128,0.603987,false,low,false
exec_syn_001031,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,56178,2026-08-04T10:13:56.822Z,2026-08-04T10:14:53.000Z,2026-08-04T10:14:53.832Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,56.178,10.936298,10,2,0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.654616,0.603987,true,medium,true
exec_syn_001033,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9979,2026-08-04T10:18:25.021Z,2026-08-04T10:18:35.000Z,2026-08-04T10:18:35.626Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.979,9.208338,10,2,0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.395413,0.603987,false,low,false
exec_syn_001039,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9530,2026-08-04T11:50:45.470Z,2026-08-04T11:50:55.000Z,2026-08-04T11:50:55.587Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.530,9.162305,11,2,0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.419498,0.603987,false,low,false
exec_syn_001032,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14418,2026-08-04T11:56:09.582Z,2026-08-04T11:56:24.000Z,2026-08-04T11:56:24.258Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.418,9.576302,11,2,0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.415822,0.603987,false,low,false
exec_syn_001040,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,15205,2026-08-04T12:34:17.795Z,2026-08-04T12:34:33.000Z,2026-08-04T12:34:33.855Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,15.205,9.629445,12,2,0.000000,-1.000000,0.974928,-0.222521,sepmaker-pro__Apply,0.450364,0.603987,false,low,false
exec_syn_001028,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,18323,2026-08-04T13:26:34.677Z,2026-08-04T13:26:53.000Z,2026-08-04T13:26:53.664Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.323,9.815967,13,2,-0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.541950,0.603987,false,low,false
exec_syn_001034,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,8084,2026-08-04T14:04:00.916Z,2026-08-04T14:04:09.000Z,2026-08-04T14:04:09.913Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,8.084,8.997766,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.501694,0.603987,false,low,false
exec_syn_001029,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,62036,2026-08-04T16:04:51.964Z,2026-08-04T16:05:54.000Z,2026-08-04T16:05:55.254Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,62.036,11.035486,16,2,-0.866025,-0.500000,0.974928,-0.222521,sepmaker-pro__Apply,0.680804,0.603987,true,medium,true
exec_syn_001035,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14622,2026-08-04T17:57:21.378Z,2026-08-04T17:57:36.000Z,2026-08-04T17:57:36.928Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.622,9.590351,17,2,-0.965926,-0.258819,0.974928,-0.222521,sepmaker-pro__Apply,0.424011,0.603987,false,low,false
exec_syn_001046,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10933,2026-08-05T09:31:29.067Z,2026-08-05T09:31:40.000Z,2026-08-05T09:31:41.227Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.933,9.299632,9,3,0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.382526,0.603987,false,low,false
exec_syn_001055,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13237,2026-08-05T09:31:46.763Z,2026-08-05T09:32:00.000Z,2026-08-05T09:32:01.440Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.237,9.490847,9,3,0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.396839,0.603987,false,low,false
exec_syn_001041,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,15382,2026-08-05T09:33:45.618Z,2026-08-05T09:34:01.000Z,2026-08-05T09:34:01.550Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,15.382,9.641018,9,3,0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.453074,0.603987,false,low,false
exec_syn_001056,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18210,2026-08-05T11:41:51.790Z,2026-08-05T11:42:10.000Z,2026-08-05T11:42:10.342Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.210,9.809781,11,3,0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.537968,0.603987,false,low,false
exec_syn_001047,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,18883,2026-08-05T12:26:56.117Z,2026-08-05T12:27:15.000Z,2026-08-05T12:27:15.702Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.883,9.846070,12,3,0.000000,-1.000000,0.433884,-0.900969,sepmaker-pro__Apply,0.540783,0.603987,false,low,false
exec_syn_001050,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,51660,2026-08-05T12:49:01.340Z,2026-08-05T12:49:53.000Z,2026-08-05T12:49:54.008Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,51.660,10.852458,12,3,0.000000,-1.000000,0.433884,-0.900969,sepmaker-pro__Apply,0.634717,0.603987,true,medium,true
exec_syn_001052,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9747,2026-08-05T13:57:29.253Z,2026-08-05T13:57:39.000Z,2026-08-05T13:57:40.256Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.747,9.184817,13,3,-0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.410506,0.603987,false,low,false
exec_syn_001054,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13257,2026-08-05T15:22:50.743Z,2026-08-05T15:23:04.000Z,2026-08-05T15:23:05.499Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.257,9.492356,15,3,-0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.395486,0.603987,false,low,false
exec_syn_001045,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12010,2026-08-05T16:38:14.990Z,2026-08-05T16:38:27.000Z,2026-08-05T16:38:28.270Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.010,9.393578,16,3,-0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.388889,0.603987,false,low,false
exec_syn_001042,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12075,2026-08-05T17:31:03.925Z,2026-08-05T17:31:16.000Z,2026-08-05T17:31:17.334Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.075,9.398975,17,3,-0.965926,-0.258819,0.433884,-0.900969,sepmaker-pro__Apply,0.392847,0.603987,false,low,false
exec_syn_001044,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11290,2026-08-05T17:41:17.710Z,2026-08-05T17:41:29.000Z,2026-08-05T17:41:30.259Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.290,9.331761,17,3,-0.965926,-0.258819,0.433884,-0.900969,sepmaker-pro__Apply,0.384412,0.603987,false,low,false
exec_syn_001060,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14352,2026-08-06T09:13:45.648Z,2026-08-06T09:14:00.000Z,2026-08-06T09:14:01.006Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.352,9.571714,9,4,0.707107,-0.707107,-0.433884,-0.900969,sepmaker-pro__Apply,0.415689,0.603987,false,low,false
exec_syn_001068,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9327,2026-08-06T11:23:29.673Z,2026-08-06T11:23:39.000Z,2026-08-06T11:23:39.396Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.327,9.140776,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.432719,0.603987,false,low,false
exec_syn_001062,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12951,2026-08-06T11:29:40.049Z,2026-08-06T11:29:53.000Z,2026-08-06T11:29:53.518Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.951,9.469005,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.394948,0.603987,false,low,false
exec_syn_001059,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10725,2026-08-06T11:44:47.275Z,2026-08-06T11:44:58.000Z,2026-08-06T11:44:58.489Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.725,9.280426,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.392536,0.603987,false,low,false
exec_syn_001066,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9175,2026-08-06T14:21:47.825Z,2026-08-06T14:21:57.000Z,2026-08-06T14:21:57.839Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.175,9.124347,14,4,-0.500000,-0.866025,-0.433884,-0.900969,sepmaker-pro__Apply,0.441247,0.603987,false,low,false
