execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern
exec_v02_0005253,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,14873,2026-07-31T08:00:24.732Z,2026-07-31T08:00:39.605Z,2026-07-31T08:00:40.105Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005254,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,35056,2026-07-31T09:00:02.526Z,2026-07-31T09:00:37.582Z,2026-07-31T09:00:38.082Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005255,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,15383,2026-07-31T10:00:24.565Z,2026-07-31T10:00:39.948Z,2026-07-31T10:00:40.448Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005256,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,29994,2026-07-31T11:00:14.667Z,2026-07-31T11:00:44.661Z,2026-07-31T11:00:45.161Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005257,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,13705,2026-07-31T11:59:49.008Z,2026-07-31T12:00:02.713Z,2026-07-31T12:00:03.213Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005258,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,51267,2026-07-31T12:59:28.345Z,2026-07-31T13:00:19.612Z,2026-07-31T13:00:20.112Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005259,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,12958,2026-07-31T14:00:39.225Z,2026-07-31T14:00:52.183Z,2026-07-31T14:00:52.683Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005260,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,31703,2026-07-31T15:00:01.577Z,2026-07-31T15:00:33.280Z,2026-07-31T15:00:33.780Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005261,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,5332,2026-08-01T08:00:38.371Z,2026-08-01T08:00:43.703Z,2026-08-01T08:00:44.203Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005262,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,12539,2026-08-01T09:00:22.996Z,2026-08-01T09:00:35.535Z,2026-08-01T09:00:36.035Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005263,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3529,2026-08-01T10:00:37.931Z,2026-08-01T10:00:41.460Z,2026-08-01T10:00:41.960Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005264,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,8095,2026-08-01T11:00:21.395Z,2026-08-01T11:00:29.490Z,2026-08-01T11:00:29.990Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005265,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4127,2026-08-01T12:00:37.815Z,2026-08-01T12:00:41.942Z,2026-08-01T12:00:42.442Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005266,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,8190,2026-08-01T13:00:26.695Z,2026-08-01T13:00:34.885Z,2026-08-01T13:00:35.385Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005267,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3798,2026-08-01T14:00:20.957Z,2026-08-01T14:00:24.755Z,2026-08-01T14:00:25.255Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005268,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,10145,2026-08-01T15:00:06.582Z,2026-08-01T15:00:16.727Z,2026-08-01T15:00:17.227Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005269,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5253,2026-08-01T08:00:29.392Z,2026-08-01T08:00:34.645Z,2026-08-01T08:00:35.145Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005270,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,11237,2026-08-01T09:00:09.747Z,2026-08-01T09:00:20.984Z,2026-08-01T09:00:21.484Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005271,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,6314,2026-08-01T10:00:42.632Z,2026-08-01T10:00:48.946Z,2026-08-01T10:00:49.446Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005272,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,13221,2026-08-01T11:00:28.688Z,2026-08-01T11:00:41.909Z,2026-08-01T11:00:42.409Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005273,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,6258,2026-08-01T12:00:36.868Z,2026-08-01T12:00:43.126Z,2026-08-01T12:00:43.626Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005274,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,9376,2026-08-01T13:00:24.137Z,2026-08-01T13:00:33.513Z,2026-08-01T13:00:34.013Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005275,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3991,2026-08-01T14:00:38.203Z,2026-08-01T14:00:42.194Z,2026-08-01T14:00:42.694Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005276,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,10906,2026-08-01T15:00:45.554Z,2026-08-01T15:00:56.460Z,2026-08-01T15:00:56.960Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005277,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,3865,2026-08-01T07:59:59.672Z,2026-08-01T08:00:03.537Z,2026-08-01T08:00:04.037Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005278,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,9758,2026-08-01T09:00:24.059Z,2026-08-01T09:00:33.817Z,2026-08-01T09:00:34.317Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005279,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5229,2026-08-01T10:00:24.061Z,2026-08-01T10:00:29.290Z,2026-08-01T10:00:29.790Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005280,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,16005,2026-08-01T11:00:36.233Z,2026-08-01T11:00:52.238Z,2026-08-01T11:00:52.738Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005281,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,4844,2026-08-01T12:00:07.767Z,2026-08-01T12:00:12.611Z,2026-08-01T12:00:13.111Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005282,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,13388,2026-08-01T13:00:00.176Z,2026-08-01T13:00:13.564Z,2026-08-01T13:00:14.064Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005283,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,18689,2026-08-01T13:59:47.480Z,2026-08-01T14:00:06.169Z,2026-08-01T14:00:06.669Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_v02_0005284,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9620,2026-08-01T15:00:12.328Z,2026-08-01T15:00:21.948Z,2026-08-01T15:00:22.448Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005285,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,11915,2026-08-01T08:00:13.291Z,2026-08-01T08:00:25.206Z,2026-08-01T08:00:25.706Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005286,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,39438,2026-08-01T08:59:44.495Z,2026-08-01T09:00:23.933Z,2026-08-01T09:00:24.433Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005287,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,cancelled,ACTION_CANCELLED,14867,2026-08-01T10:00:21.311Z,2026-08-01T10:00:36.178Z,2026-08-01T10:00:36.678Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005288,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,42032,2026-08-01T10:59:24.682Z,2026-08-01T11:00:06.714Z,2026-08-01T11:00:07.214Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005289,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,15338,2026-08-01T12:00:32.998Z,2026-08-01T12:00:48.336Z,2026-08-01T12:00:48.836Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005290,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,183769,2026-08-01T12:57:06.651Z,2026-08-01T13:00:10.420Z,2026-08-01T13:00:10.920Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005291,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,14371,2026-08-01T14:00:17.968Z,2026-08-01T14:00:32.339Z,2026-08-01T14:00:32.839Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005292,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,40327,2026-08-01T14:59:42.682Z,2026-08-01T15:00:23.009Z,2026-08-01T15:00:23.509Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005293,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4115,2026-08-02T08:00:54.518Z,2026-08-02T08:00:58.633Z,2026-08-02T08:00:59.133Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005294,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,11984,2026-08-02T09:00:32.521Z,2026-08-02T09:00:44.505Z,2026-08-02T09:00:45.005Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005295,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,4427,2026-08-02T10:00:52.401Z,2026-08-02T10:00:56.828Z,2026-08-02T10:00:57.328Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005296,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,39317,2026-08-02T10:59:51.708Z,2026-08-02T11:00:31.025Z,2026-08-02T11:00:31.525Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_v02_0005297,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,3538,2026-08-02T12:00:40.728Z,2026-08-02T12:00:44.266Z,2026-08-02T12:00:44.766Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005298,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,12927,2026-08-02T13:00:13.364Z,2026-08-02T13:00:26.291Z,2026-08-02T13:00:26.791Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005299,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3337,2026-08-02T14:00:12.888Z,2026-08-02T14:00:16.225Z,2026-08-02T14:00:16.725Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005300,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,41073,2026-08-02T14:59:49.431Z,2026-08-02T15:00:30.504Z,2026-08-02T15:00:31.004Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike
exec_v02_0005301,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,4892,2026-08-02T08:00:22.907Z,2026-08-02T08:00:27.799Z,2026-08-02T08:00:28.299Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005302,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,9359,2026-08-02T09:00:47.522Z,2026-08-02T09:00:56.881Z,2026-08-02T09:00:57.381Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005303,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3518,2026-08-02T10:00:16.233Z,2026-08-02T10:00:19.751Z,2026-08-02T10:00:20.251Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005304,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,13591,2026-08-02T11:00:18.668Z,2026-08-02T11:00:32.259Z,2026-08-02T11:00:32.759Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005305,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,5581,2026-08-02T12:00:40.191Z,2026-08-02T12:00:45.772Z,2026-08-02T12:00:46.272Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005306,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,11857,2026-08-02T12:59:58.581Z,2026-08-02T13:00:10.438Z,2026-08-02T13:00:10.938Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005307,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,3836,2026-08-02T14:00:22.162Z,2026-08-02T14:00:25.998Z,2026-08-02T14:00:26.498Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005308,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,10983,2026-08-02T14:59:57.359Z,2026-08-02T15:00:08.342Z,2026-08-02T15:00:08.842Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005309,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,7502,2026-08-02T08:00:32.026Z,2026-08-02T08:00:39.528Z,2026-08-02T08:00:40.028Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005310,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,14725,2026-08-02T09:00:31.150Z,2026-08-02T09:00:45.875Z,2026-08-02T09:00:46.375Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005311,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5654,2026-08-02T10:00:43.665Z,2026-08-02T10:00:49.319Z,2026-08-02T10:00:49.819Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005312,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,11355,2026-08-02T11:00:29.749Z,2026-08-02T11:00:41.104Z,2026-08-02T11:00:41.604Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005313,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,4484,2026-08-02T12:00:42.603Z,2026-08-02T12:00:47.087Z,2026-08-02T12:00:47.587Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005314,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,13923,2026-08-02T13:00:26.189Z,2026-08-02T13:00:40.112Z,2026-08-02T13:00:40.612Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005315,account_demo_b,workspace_shared,device_degraded_0,actor_degraded,clean-vector-pro,3.6.1,CLEAN ART,success,,5603,2026-08-02T14:00:15.412Z,2026-08-02T14:00:21.015Z,2026-08-02T14:00:21.515Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005316,account_demo_b,workspace_shared,device_degraded_1,actor_degraded,sepmaker-pro,1.6.0,Apply,success,,9867,2026-08-02T15:00:26.822Z,2026-08-02T15:00:36.689Z,2026-08-02T15:00:37.189Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005317,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,success,,12916,2026-08-02T08:00:06.337Z,2026-08-02T08:00:19.253Z,2026-08-02T08:00:19.753Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005318,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,63724,2026-08-02T08:59:20.133Z,2026-08-02T09:00:23.857Z,2026-08-02T09:00:24.357Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005319,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,cancelled,ACTION_CANCELLED,16877,2026-08-02T10:00:01.741Z,2026-08-02T10:00:18.618Z,2026-08-02T10:00:19.118Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005320,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,success,,34658,2026-08-02T11:00:10.096Z,2026-08-02T11:00:44.754Z,2026-08-02T11:00:45.254Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005321,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,11055,2026-08-02T12:00:40.568Z,2026-08-02T12:00:51.623Z,2026-08-02T12:00:52.123Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005322,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,32269,2026-08-02T12:59:41.773Z,2026-08-02T13:00:14.042Z,2026-08-02T13:00:14.542Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005323,account_demo_b,workspace_incident,device_incident_0,actor_incident,clean-vector-pro,3.6.1,CLEAN ART,failure,PROCESSING_FAILED,18889,2026-08-02T13:59:44.585Z,2026-08-02T14:00:03.474Z,2026-08-02T14:00:03.974Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005324,account_demo_b,workspace_incident,device_incident_1,actor_incident,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,29970,2026-08-02T15:00:19.923Z,2026-08-02T15:00:49.893Z,2026-08-02T15:00:50.393Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,degradation
exec_v02_0005325,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,cancelled,ACTION_CANCELLED,4606,2026-08-03T08:00:19.646Z,2026-08-03T08:00:24.252Z,2026-08-03T08:00:24.752Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005326,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,12313,2026-08-03T08:59:55.701Z,2026-08-03T09:00:08.014Z,2026-08-03T09:00:08.514Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005327,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3877,2026-08-03T10:00:14.608Z,2026-08-03T10:00:18.485Z,2026-08-03T10:00:18.985Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005328,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,9675,2026-08-03T11:00:12.257Z,2026-08-03T11:00:21.932Z,2026-08-03T11:00:22.432Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005329,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,5565,2026-08-03T12:00:00.999Z,2026-08-03T12:00:06.564Z,2026-08-03T12:00:07.064Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005330,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,15194,2026-08-03T13:00:36.236Z,2026-08-03T13:00:51.430Z,2026-08-03T13:00:51.930Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005331,account_demo_a,workspace_shared,device_stable_0,actor_stable,clean-vector-pro,3.6.1,CLEAN ART,success,,3038,2026-08-03T14:00:18.557Z,2026-08-03T14:00:21.595Z,2026-08-03T14:00:22.095Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005332,account_demo_a,workspace_shared,device_stable_1,actor_stable,sepmaker-pro,1.6.0,Apply,success,,14442,2026-08-03T15:00:22.535Z,2026-08-03T15:00:36.977Z,2026-08-03T15:00:37.477Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,windows,SYNTHETIC,false,normal
exec_v02_0005333,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,4160,2026-08-03T08:00:19.677Z,2026-08-03T08:00:23.837Z,2026-08-03T08:00:24.337Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005334,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,success,,10767,2026-08-03T09:00:44.339Z,2026-08-03T09:00:55.106Z,2026-08-03T09:00:55.606Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
exec_v02_0005335,account_demo_a,workspace_review,device_review_0,actor_review,clean-vector-pro,3.6.1,CLEAN ART,success,,937,2026-08-03T10:00:07.916Z,2026-08-03T10:00:08.853Z,2026-08-03T10:00:09.353Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_drop
exec_v02_0005336,account_demo_a,workspace_review,device_review_1,actor_review,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,10366,2026-08-03T11:00:34.868Z,2026-08-03T11:00:45.234Z,2026-08-03T11:00:45.734Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal
